_id,productTitle,productPrice,productUrl,productImage,shop,mainCategoryName,subCategoryName,brandName
6663f50727afadaf97944c14,KitKat Milk Chocolate Bar | 45g,1.25,https://www.coles.com.au/product/kitkat-milk-chocolate-bar-45g-136512,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F1%2F136512.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,KitKat
6663f50727afadaf97944c15,Mars Chocolate Bar with Nougat & Caramel | 47g,1.1,https://www.coles.com.au/product/mars-chocolate-bar-with-nougat-and-caramel-47g-138201,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F1%2F138201.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Mars
6663f50727afadaf97944c16,Cadbury Cherry Ripe Chocolate Bar | 44g,2.5,https://www.coles.com.au/product/cadbury-cherry-ripe-chocolate-bar-44g-7843880,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7843880.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Cadbury
6663f50727afadaf97944c17,Snickers Chocolate Bar Peanuts Caramel Nougat | 44g,1.1,https://www.coles.com.au/product/snickers-chocolate-bar-peanuts-caramel-nougat-44g-245868,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F2%2F245868.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Snickers
6663f50727afadaf97944c18,Twix Milk Chocolate Bar with Caramel Biscuit | 50g,1.1,https://www.coles.com.au/product/twix-milk-chocolate-bar-with-caramel-biscuit-50g-6029901,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F6%2F6029901.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Twix
6663f50727afadaf97944c19,Cadbury Turkish Delight Chocolate Bar | 50g,2.5,https://www.coles.com.au/product/cadbury-turkish-delight-chocolate-bar-50g-136498,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F1%2F136498.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Cadbury
6663f50727afadaf97944c1a,Cadbury Boost Chocolate Bar | 50g,2.5,https://www.coles.com.au/product/cadbury-boost-chocolate-bar-50g-7843890,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7843890.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Cadbury
6663f50727afadaf97944c1b,Cadbury Cherry Ripe Double Dip Chocolate Bar | 40g,2.5,https://www.coles.com.au/product/cadbury-cherry-ripe-double-dip-chocolate-bar-40g-7843879,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7843879.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Cadbury
6663f50727afadaf97944c1c,Milky Way Chocolate Bar Whipped Nougat | 45g,1.1,https://www.coles.com.au/product/milky-way-chocolate-bar-whipped-nougat-45g-4382576,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F4%2F4382576.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Milky
6663f50727afadaf97944c1d,M&Ms Minis Milk Chocolate Treats Tube | 35g,1.1,https://www.coles.com.au/product/mandms-minis-milk-chocolate-treats-tube-35g-4503874,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F4%2F4503874.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,M&Ms
6663f50727afadaf97944c1e,Kinder Bueno Chocolate Bar | 43g,2.5,https://www.coles.com.au/product/kinder-bueno-chocolate-bar-43g-5216969,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F5%2F5216969.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Kinder
6663f50727afadaf97944c1f,KitKat Chunky Milk Chocolate Bar | 50g,1.25,https://www.coles.com.au/product/kitkat-chunky-milk-chocolate-bar-50g-2026118,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F2%2F2026118.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,KitKat
6663f50727afadaf97944c20,Cadbury Dairy Milk Chocolate Bar | 50g,2.5,https://www.coles.com.au/product/cadbury-dairy-milk-chocolate-bar-50g-5072665,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F5%2F5072665.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Cadbury
6663f50727afadaf97944c21,Cadbury Picnic Chocolate Bar | 46g,2.5,https://www.coles.com.au/product/cadbury-picnic-chocolate-bar-46g-136556,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F1%2F136556.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Cadbury
6663f50727afadaf97944c22,Kinder Bueno White Chocolate Bar | 39g,2.5,https://www.coles.com.au/product/kinder-bueno-white-chocolate-bar-39g-2877432,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F2%2F2877432.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Kinder
6663f50727afadaf97944c23,Snickers Peanut Brownie Milk Chocolate Bar | 44g,1.1,https://www.coles.com.au/product/snickers-peanut-brownie-milk-chocolate-bar-44g-7836057,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7836057.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Snickers
6663f50727afadaf97944c24,KitKat Chunky Cookie Dough Bar | 45g,1.25,https://www.coles.com.au/product/kitkat-chunky-cookie-dough-bar-45g-7522693,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7522693.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,KitKat
