_id,productTitle,productPrice,productUrl,productImage,mainCategoryName,subCategoryName,shop,brandName
6663ef9027afadaf97944595,Remedy Passionfruit Kombucha 250ml X4 Pack,6.5,https://www.woolworths.com.au/shop/productdetails/121312/remedy-passionfruit-kombucha,https://assets.woolworths.com.au/images/1005/121312.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Remedy
6663ef9027afadaf97944596,Woolworths Orange Bottle 1.25l,1.2,https://www.woolworths.com.au/shop/productdetails/333337/woolworths-orange-bottle,https://assets.woolworths.com.au/images/1005/333337.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Woolworths
6663ef9027afadaf97944597,Schweppes Zero Sugar Mixers Lemon Lime & Bitters Soft Drink 1.1l,3,https://www.woolworths.com.au/shop/productdetails/89801/schweppes-zero-sugar-mixers-lemon-lime-bitters-soft-drink,https://assets.woolworths.com.au/images/1005/89801.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Schweppes
6663ef9027afadaf97944598,Sprite Zero Sugar Lemonade Soft Drink Mini Bottles 300ml X12 Pack,11.4,https://www.woolworths.com.au/shop/productdetails/221822/sprite-zero-sugar-lemonade-soft-drink-mini-bottles,https://assets.woolworths.com.au/images/1005/221822.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Sprite
6663ef9027afadaf97944599,Bubly Lime Sparkling Water No Sugar Multipack Cans 375ml X 8 Pack,8.25,https://www.woolworths.com.au/shop/productdetails/283456/asahi-beverages-pty-ltd-bubly-lime-sparkling-water-no-sugar-multipack-cans,https://assets.woolworths.com.au/images/1005/283456.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Bubly
6663ef9027afadaf9794459a,Solo Zero Sugar Original Lemon Soft Drink Cans Multipack 375ml X 10 Pack,9,https://www.woolworths.com.au/shop/productdetails/676314/solo-zero-sugar-original-lemon-soft-drink-cans-multipack,https://assets.woolworths.com.au/images/1005/676314.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Solo
6663ef9027afadaf9794459b,Schweppes Agrum Blood Orange Soft Drink Bottle 1.1l,3,https://www.woolworths.com.au/shop/productdetails/662713/schweppes-agrum-blood-orange-soft-drink-bottle,https://assets.woolworths.com.au/images/1005/662713.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Schweppes
6663ef9027afadaf9794459c,Kirks Ginger Beer Soft Drink Bottle 1.25l,1.6,https://www.woolworths.com.au/shop/productdetails/52547/kirks-ginger-beer-soft-drink-bottle,https://assets.woolworths.com.au/images/1005/52547.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Kirks
6663ef9027afadaf9794459d,Bubly Blackberry Sparkling Water No Sugar Multipack Cans 375ml X 8 Pack,8.25,https://www.woolworths.com.au/shop/productdetails/280394/asahi-beverages-pty-ltd-bubly-blackberry-sparkling-water-no-sugar-multipack-cans,https://assets.woolworths.com.au/images/1005/280394.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Bubly
6663ef9027afadaf9794459e,Bundaberg Diet Ginger Beer 375ml X10 Pack,16.95,https://www.woolworths.com.au/shop/productdetails/886838/bundaberg-diet-ginger-beer,https://assets.woolworths.com.au/images/1005/886838.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Bundaberg
6663ef9027afadaf9794459f,Bundaberg Ginger Beer 750ml,3.75,https://www.woolworths.com.au/shop/productdetails/26506/bundaberg-ginger-beer,https://assets.woolworths.com.au/images/1005/26506.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Bundaberg
6663ef9027afadaf979445a0,Pepsi Max No Sugar Cola Creaming Soda Soft Drink Bottle 1.25l,2,https://www.woolworths.com.au/shop/productdetails/60754/pepsi-max-no-sugar-cola-creaming-soda-soft-drink-bottle,https://assets.woolworths.com.au/images/1005/60754.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Pepsi
6663ef9027afadaf979445a1,Solo Zero Sugar Lemon Mango Soft Drink Cans 375ml X 10 Pack,9,https://www.woolworths.com.au/shop/productdetails/430255/solo-zero-sugar-lemon-mango-soft-drink-cans,https://assets.woolworths.com.au/images/1005/430255.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Solo
6663ef9027afadaf979445a2,Kirks Club Soda Water 1.25l,1.35,https://www.woolworths.com.au/shop/productdetails/27474/kirks-club-soda-water,https://assets.woolworths.com.au/images/1005/27474.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Kirks
6663ef9027afadaf979445a3,Fever-tree Mediterranean Tonic Water Bottles 200ml X 4 Pack,7.2,https://www.woolworths.com.au/shop/productdetails/979808/fever-tree-mediterranean-tonic-water-bottles,https://assets.woolworths.com.au/images/1005/979808.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Fever-tree
6663ef9027afadaf979445a4,Fever-tree Premium Indian Tonic Water Bottles 200ml X 4 Pack,7.2,https://www.woolworths.com.au/shop/productdetails/352019/fever-tree-premium-indian-tonic-water-bottles,https://assets.woolworths.com.au/images/1005/352019.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Fever-tree
6663ef9027afadaf979445a5,Fever-tree Elderflower Tonic Water Bottles 200ml X 4 Pack,7.2,https://www.woolworths.com.au/shop/productdetails/995405/fever-tree-elderflower-tonic-water-bottles,https://assets.woolworths.com.au/images/1005/995405.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Fever-tree
6663ef9027afadaf979445a6,Fever-tree Indian Tonic Water Cans 150ml X8 Pack,12.5,https://www.woolworths.com.au/shop/productdetails/109276/fever-tree-indian-tonic-water-cans,https://assets.woolworths.com.au/images/1005/109276.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Fever-tree
